f1,f2,f3
0.8595485082679492,2.307041665685686,5.13839047886365
0.8542242389971064,2.3080940777787027,5.13421613292775
0.0,4.000043608070324,11.700398259151033
0.6316668445330624,3.5730461602718417,10.702537687250093
0.25166183367687506,3.5732165051567315,9.870010433839417
0.7580989384301485,2.666584432412628,6.449386912084876
0.13593084817154588,3.7338889701346014,10.494193193218907
0.7828868693493956,2.5212269212577736,5.87452155405304
0.09538745919580616,3.829969069639483,10.941342408329193
0.7867271028168967,2.501312700740767,5.798585401757562
0.6938226748092996,3.130548147334343,8.493344294080481
0.14643749517456822,3.7098225751015037,10.384425228708048
0.09219146472637463,3.837432966657044,10.976364100393242
0.23627828360019498,3.5765795377468512,9.855028400201498
0.8004152268049286,2.437435533719525,5.560554633510989
0.6355177566680785,3.54841694425718,10.573741382513393
0.7396956793589863,2.790457637878009,6.965371030810835
0.7606512920683153,2.6503203054127265,6.383349630857983
0.6749885538678799,3.2721423082731063,9.174691901498019
0.05225914207313481,3.9230390884553077,11.37448282602635
0.7334467991009187,2.834822973528783,7.155626345216915
0.7297100563857497,2.861794849672852,7.2726597419875
0.7950957537072986,2.46089236557311,5.646908008103944
0.01778531490816876,3.9792716023428527,11.62062758608908
0.007259771621716649,3.992261691034886,11.671875935753212
0.12823101371551543,3.7518893643018743,10.57702385490896
0.6919007522030884,3.1451059091839,8.562212549111242
0.20480318475673004,3.6035316874935566,9.932300463097851
0.7242701880575536,2.901756474561652,7.447982172449908
0.08666224627569198,3.850204271281411,11.036280958956743
0.638157244333583,3.5312842843388546,10.484520440627719
0.2274723548824757,3.581458915994532,9.862318561513609
0.7171283878905093,2.954569621192971,7.682981233458309
0.08119178888319872,3.8627313405226142,11.095103389222091
0.03216654347139934,3.9583081936021367,11.53210937085859
0.6595607923248519,3.3846123024238413,9.733628280240866
0.7797432485147873,2.5379865500685597,5.938958705437634
0.07732779846343632,3.8713589268116113,11.135486185154972
0.17810769045749675,3.6448475842880796,10.098134020813886
0.688371523628117,3.171846470655435,8.68944054543679
0.6492293019730819,3.457039361398236,10.101451034191333
0.7193374261260763,2.9383897607723353,7.610638756456642
0.6612209844393718,3.372940759886649,9.67498221858111
0.10122224887458658,3.8162444071544117,10.876995545167816
0.6423718533496416,3.503641703872686,10.3412675633109
0.671500438328892,3.298128330018349,9.302524741797717
0.8364848513214199,2.327475495288237,5.181941262428835
0.01346282742015742,3.9848492149373045,11.643078083279987
0.6405108334237012,3.5158169380600035,10.404231835498862
0.6965441326154475,3.109936523394165,8.396313282095317
0.11890285913786364,3.7741122374703484,10.680131451838184
0.025341707660946122,3.96869941950416,11.576650934936685
0.6976834157815535,3.1013040810125063,8.355839939055887
0.11538546865601125,3.7824553142346025,10.718935636470261
0.8290429887822721,2.3426552744881466,5.229561432435338
0.03618031699628499,3.951735734645591,11.503278319661625
0.15371267110595077,3.693749118450843,10.312001546816944
0.813767817063122,2.3862776578944747,5.377308497107731
0.6584762479460333,3.3923342053034258,9.772555564521973
0.7021541350413726,3.0674390851685653,8.198010201403015
0.1251947458572007,3.7591036646495124,10.610423366900124
