f1,f2,f3
6.668162896902149e-07,2.688206479322493e-05,1.0000000049676157
3.436248081987437e-06,0.059992509817701774,0.9981988335800087
4.177005691439559e-06,0.12482511034177904,0.992178764392483
2.7271904510350214e-09,0.1920323861599003,0.98138859068576
6.446385681906632e-06,0.26521777208747727,0.9641885397093098
1.8064063633672738e-05,0.3479009047137862,0.9375313291178546
6.487289015233679e-07,0.4415794394974105,0.8972221596093027
7.41305655043006e-07,0.5327206302806141,0.8462911706752287
8.713322241671371e-07,0.6252299654512726,0.7804405859047917
6.344929321672446e-05,0.7083508636006017,0.7058605082019072
6.896547565220984e-05,0.780557114551671,0.6250844839133319
4.432346953738267e-06,0.8420293296731531,0.5394317595023129
0.0001028252645084724,0.8909286988425453,0.4541432024224853
4.458255905652324e-05,0.9310144336671613,0.36498238743229916
4.4467772054050526e-05,0.9603846825279948,0.2786777159870619
4.559107416881992e-05,0.9797959565347122,0.1999997416831288
4.6567711037906433e-05,0.9918838211244505,0.12714752772988547
4.884458528761812e-05,0.9981922721172081,0.060101499322142884
4.766140002140918e-05,1.0000000261757411,2.0445520372165197e-05
0.06979410111004745,0.37702460393497766,0.9235698350157061
0.07477619591047807,0.5696456893191614,0.8184817186007529
0.07361567008295505,0.4729672840044617,0.8779992520977197
0.07738276197279124,0.6617533822006203,0.7457173717018921
0.06869686654545205,0.9526600968732306,0.2961747847711021
0.07243597042350115,0.9192862628823021,0.38686665599838277
0.06897341239967518,0.2856064353524114,0.9558617269433728
0.066027698032232,0.9753066039109789,0.2107543175819547
0.07859510399665273,0.7448238185084926,0.6626162540427738
0.06285294123182757,0.9891421709088103,0.13284307421221303
0.07800533330924136,0.8158917286801936,0.5729187236127646
0.07665543568924674,0.8741677129415317,0.47953598918083884
0.06008180451408057,0.9962192088158659,0.06274930302444252
0.06752917994336113,0.20263715025695564,0.976922721352452
0.06121859076159502,0.0609927100000957,0.9962591047646864
0.06485245452767777,0.12807849562367926,0.9896413955107918
0.059917831705923026,4.6119732888239e-06,0.9982033200117758
0.06084594788020531,0.9981471777431898,3.554666127149163e-05
0.15030212902884235,0.4038962731001349,0.9023730232957545
0.15594899947438542,0.504996889568628,0.8489158155805394
0.1604274887157594,0.6037679304551333,0.7808503790712196
0.14492484014922166,0.3072051952002088,0.9405433346904689
0.14661588360878003,0.9381273756796046,0.31372091869942154
0.16367934057675948,0.6963440088663442,0.6987947504232287
0.13942246501243796,0.9647551063757305,0.22317922025157672
0.15465192959962298,0.8991323228627607,0.40944334257064824
0.16392665675164575,0.7779793087286669,0.6065280305895447
0.13281925481793577,0.9811492763440048,0.14037503893570985
0.16086361392539622,0.8457176732137267,0.5088069579943008
0.14084414312166238,0.21680761264339474,0.9660007294172196
0.1271464387755603,0.989692907732393,0.06589189200096719
0.13604629891844827,0.13552877954895298,0.9813884887650909
0.12953924370862718,0.06411752496328542,0.9894991320574031
0.12420823532115008,7.2234741421175385e-06,0.9922561784875642
0.12437196585165698,0.9922356739493994,2.284776959201836e-05
0.23858165027996242,0.43009754279522755,0.8706864551720797
0.24733033089497222,0.5347650323149499,0.8079938646686501
0.22964706560543624,0.32744506106488624,0.91653803165857
0.25330107886327646,0.6351802529965408,0.7296469191928968
0.23280163692076444,0.9143182715789557,0.3313993070833523
0.22104242740818175,0.9463412193146004,0.23575104063142752
0.25543112854345096,0.7265701760895128,0.63784851026445
0.22088226994300786,0.23147869530941984,0.9474326573066454
0.24410229820928422,0.8675307060194859,0.4333642169658187
0.25247703559522544,0.8046775265393776,0.5373541056770036
0.20990632692375558,0.9663951377004555,0.148390632157506
0.20006506147053316,0.9772800958834891,0.06998282880414
0.21353604601359027,0.14401777073462319,0.9662614777859944
0.19297429543550326,1.4430457846802262e-05,0.9812038182568757
0.2052548276456732,0.06699280796738617,0.9764130397037679
0.19406172482233583,0.9809893243663325,2.2641406821986897e-05
0.33357124591271403,0.45425981683371075,0.826061892883145
0.32052138881793335,0.3470811596207951,0.8813629887236752
