f1,f2,f3
4.1919195625182225e-07,2.9327128948945433e-06,6.759607074361166
0.840541866445997,0.8637898173289114,2.9471201436618175
0.005956759746852794,1.10706969194834e-06,6.636908081333319
3.8129439558210185e-08,0.014861214294644692,6.440938281521197
0.7547639154368491,0.8699599409734186,3.393897885930413
0.8813188711488588,0.21368142800499734,4.276433237864427
0.6388342974697926,0.6467505868660856,5.4691604994760485
0.8684344580409968,0.27421721968839796,4.2237861664299485
0.3508867400603879,2.9327128948945433e-06,6.287467627280315
0.6169973356765538,0.7266509942221275,5.005204231408743
0.2678252564269453,0.7285760396599595,4.922416060732297
0.0934378878794242,0.17592903805807045,5.934270706693379
0.23635919552100032,0.6888355673479252,5.140400705939812
0.867203705269413,0.06398937920818469,4.576832070619021
0.2634549919163799,0.1647194414155796,5.750388025043939
0.20770266906611368,0.18036461183163444,5.6477672496071465
0.7178084141201557,0.8431084784692607,3.6625032228639682
0.772408040860693,0.7665649296225849,3.525976150645934
0.8122823379622182,0.7973406566286452,3.1552174190501363
0.8326601455288218,0.1456676320039742,4.372728420026624
0.6628613365343999,0.743383222954574,4.500289156470935
0.2522289178149722,0.19911444443413484,5.6145758388773
0.14830072081896312,0.7679234321397158,4.721888151177126
0.018936485457971775,0.0020129112560992868,6.429061787495992
0.631937298744003,0.6737900213711566,5.306605737186838
0.7380747516446394,0.846713484073024,3.450900670010957
0.772408040860693,0.7477575794490151,3.7821302704381057
0.7130357281790421,0.0367401923824931,5.810692094629168
0.6503982694485109,0.10565143868788679,5.627362417883758
0.77772637892108,0.04478157715433606,4.972834816224549
0.8453615971150519,0.7867558691382144,3.2544731911109146
0.7341838573701105,0.07704149393107274,5.232143311455425
0.6916184138193797,0.25730730765998205,5.1126842472029965
0.6823038767536381,0.25730730765998205,5.20386846374553
0.759465869254313,0.8234747140023007,3.3521347529553496
0.8004438669396271,0.7227165331592601,3.726618366333466
0.18512423213683424,0.27421721968839796,5.5619481809547695
0.1663943042279346,0.8655235159761085,4.360177697328128
0.7343047809061596,0.24475799201716725,4.914341630218763
0.11792023372362204,0.01179931497391283,6.17555565210702
0.8800861517286915,0.8349429116748612,2.9642661392214165
0.047140784720650475,0.0028363320320714536,6.266671053076932
0.71756231258163,0.7685074566155924,4.028265525357047
0.05315535910973823,1.10706969194834e-06,6.577475089789094
0.797018542307431,0.23385648477696042,4.374555561088292
0.20770266906611368,0.011542910356355853,6.029805613241722
0.7131355344718247,0.8069244783766327,4.126022257757931
0.07560101771742661,0.1761349712244687,5.8786139690167785
0.6228058418788158,0.8012751176915126,4.437770058406608
0.13955416486372105,0.6474128192301203,5.574236174471978
0.840541866445997,0.01057896288709792,4.768140691873562
0.05844627753488724,0.21359415503599383,5.8372495156722914
