f1,f2
0.18098202522177112,3.639680674779572
0.04588144449297371,3.934890950936148
0.69178169741197,3.145995902445957
0.1927856071573881,3.62024049391616
0.775279457590125,2.5626215161679364
0.2246634489293945,3.583408095675944
0.7075479166533178,3.026531445730251
0.7386357354692573,2.7978966380486603
0.09718100892101487,3.8257430985019685
0.6714927169048073,3.2979753353720445
0.71255778026739,2.9887706197554516
0.6619456774569455,3.367497398701521
0.7363434148957846,2.814121179794183
0.7477354964365134,2.7349395858992693
0.034340836596764346,3.9547376211697243
0.11946710701337163,3.7726926577056594
0.6368547476694599,3.539737706648066
0.702419098656233,3.065348233220268
0.05741406843150881,3.913012411121205
0.6651871019891694,3.344088344971784
0.6745614632457915,3.275292941909275
0.7150119499067085,2.9703539721247174
0.7270382222592391,2.881247982572478
0.13607148312059095,3.733474936791775
0.8352192744774416,2.3296933856417334
0.6971685537857827,3.105163019967207
0.7340375161705149,2.8305743523272016
0.6552364528822071,3.415213904272162
0.8169919194389405,2.3756866996604926
0.15825781267950248,3.6839811086865875
0.7953541195697339,2.45970246612637
0.7613741437066518,2.645741015355187
0.10282761550199782,3.812402106318901
0.7981232278196848,2.447297484932688
0.6833756081212254,3.209451977620106
0.7875113183591633,2.4972804881216963
0.6998235991835818,3.0850258530873855
0.7454849528883258,2.750279454477441
0.0401074095583865,3.9450903261856203
0.6862224206878135,3.188015705768027
0.7500120873602272,2.719588866981857
0.051652866508784936,3.9241831549990835
0.6775262868783256,3.2532502359274504
0.68903091551635,3.1668094697955733
0.7800871516332508,2.5360088128812457
0.820806398293025,2.3641011758905432
0.756825299467693,2.6747240174809503
0.7776528629905572,2.5493382323752645
0.7174602311900391,2.9520476478618902
0.15269367603881173,3.695934809172967
0.6804906707372061,3.2311000670560226
0.754539980167832,2.6895857011744755
0.7682720429030113,2.6034216898357263
0.8009323589244228,2.4351902733133586
0.6407453396981749,3.5142380401220246
0.08592836211557708,3.851843375729901
0.6517364157552278,3.4396698711195235
0.8101024852295029,2.39913459744009
0.8423630264348332,2.3183225120438937
0.13053385912555512,3.7464284222491786
0.1988510185219211,3.611376108615492
0.16952074352564592,3.6610198386362827
0.7705709342810373,2.5897834378449103
0.12501168562308707,3.759487308972625
0.7222767955930134,2.9162631287402756
0.7659415875676625,2.617489695314543
0.7900731842993997,2.4846172433837737
0.743199590846664,2.7660167946967773
0.18684368191270762,3.629680817050016
0.2050487859835276,3.603172897679247
0.11394574639614896,3.785887661168191
0.6945044601593325,3.125365137439922
0.7636532545669504,2.6315337904915914
0.10832487713206711,3.79931749329692
2.9534680107135003e-07,3.9999997050022214
0.16387527626299125,3.672306155408541
0.005630549594439118,3.9940707964159765
0.7293622947835069,2.8643082854423887
0.7522718431157008,2.7045248152993415
0.6683763256235105,3.320854488630762
0.7927000268482752,2.4720210083575607
0.7246589993439887,2.8986954217085406
0.644523437793988,3.4890111245845996
0.7590758964629503,2.660282308222506
0.784987209294203,2.510114266992711
0.14158962308196196,3.720756923747335
0.01705691684003606,3.9802128487538306
0.7198869968205169,2.9339768597983618
0.17523020748743523,3.650110001987436
0.8296732075048094,2.34114717759094
0.8038847444582629,2.4229946919268803
0.21136838700678956,3.595746011361468
0.022812475737425855,3.972320485429575
0.6586280183685106,3.3912235480728787
0.21791919104042107,3.5890947734412513
0.6481712884518503,3.4642432587762424
0.7100592556242603,3.0075783196819006
0.7825119183845182,2.523035968706265
0.0915864078269617,3.838815753947077
0.028564726140197838,3.9638377439780177
0.06314650829729612,3.901451905293327
0.011328407535298457,3.987464381113977
0.14713015059651074,3.7082267281049943
0.8249855074238966,2.3525809892133034
0.07457366003597035,3.8772228674202927
0.24679478314158199,3.57350368697083
0.7729296502131398,2.5760446908736117
0.2390157451665849,3.5754141048112995
0.7409318659411263,2.7817846834152733
0.7050029913496896,3.045777593940599
0.8068835088351782,2.4111742497917183
0.8593885752311813,2.307004371808802
0.2514112355336059,3.5731943354780893
0.06888294042598894,3.8894735712088084
0.23168054837292856,3.578787507576296
0.8134226011383667,2.3874347958827284
0.7317049402144072,2.847344961334311
0.6328939690437484,3.565171827932593
0.08029028976613271,3.8645873002963786
0.705681694395806,3.040641568754025
0.676790218847295,3.2587336467518524
0.027456100920395465,3.965518173462018
0.6918511496647692,3.1454699596115954
0.8134167252053092,2.3874548493876127
0.20706239006386373,3.6007014954220993
0.7788714004562662,2.542628108834145
0.8091333379168989,2.4026879270242665
0.09745025954474379,3.8251099314922605
0.1965110250917842,3.6147004598805275
0.7613395530823078,2.6459582939837354
0.18624515945278275,3.630671399435965
0.7959200361072516,2.45712982068677
0.19237369332827786,3.6208713174962557
0.11951279353039532,3.7725835965894827
0.7350518733035037,2.8233207915264837
0.7164458740570504,2.959623581763747
0.23854264636944209,3.5755860080015633
0.7206413862050175,2.928375959051207
0.7131387601353087,2.984405330995876
0.15873091147665588,3.6829819370052475
0.6352722758530935,3.549964646585842
0.06863967166196257,3.889989376417062
0.6683228213822616,3.321245824818139
0.6490847588573373,3.4579806588082453
0.8269872097438545,2.347504344061659
0.829381300873496,2.3418126494568936
0.7276967623952778,2.876437285107478
0.07209934931514954,3.882591978236009
0.07852974357712522,3.868511328459339
0.7566529947482332,2.6758377000278837
