0.243709,0.725513,0.900064,0.898432,0.752722,0.537995,0.044907,0.272223,11.389144,166.557351
0.132272,0.278970,0.248379,0.046725,0.676174,0.193143,0.692967,0.043148,14.793114,236.955159
0.139033,0.363271,0.644760,0.485013,0.312074,0.155678,0.132120,0.220137,15.592169,254.622024
0.573131,0.082362,0.263252,0.597498,0.806532,0.796161,0.536083,0.090233,13.749170,229.396443
0.944087,0.030551,0.484659,0.213441,0.173870,0.934179,0.612742,0.864996,12.299454,202.678456
0.437367,0.335442,0.022500,0.667636,0.596446,0.428586,0.792505,0.315990,14.678400,257.385606
0.759106,0.474496,0.978186,0.607831,0.055221,0.060642,0.151744,0.308802,14.323101,223.551054
0.547979,0.421324,0.024134,0.286279,0.477985,0.225275,0.748588,0.161150,15.375405,261.279406
0.067879,0.241361,0.814545,0.021134,0.116908,0.619547,0.079560,0.053491,15.036914,233.011090
0.133793,0.755204,0.043262,0.734498,0.871744,0.066633,0.702370,0.831083,10.801869,162.637261
0.215028,0.760755,0.992274,0.912641,0.109400,0.186262,0.786818,0.703047,10.583837,157.985102
0.055598,0.124582,0.150198,0.382117,0.354448,0.948458,0.143029,0.277200,14.790656,243.070532
0.188939,0.058499,0.054462,0.635900,0.181688,0.995774,0.129338,0.939118,13.905201,236.486919
0.222723,0.361753,0.702317,0.856615,0.112257,0.062813,0.647404,0.304478,13.467625,209.825397
0.400163,0.539876,0.360386,0.676334,0.030229,0.705346,0.601604,0.786177,14.043589,248.363446
0.989771,0.404355,0.442213,0.570187,0.214281,0.408495,0.884024,0.395631,14.181656,246.708199
0.233536,0.305046,0.957288,0.669172,0.844478,0.359916,0.588309,0.368718,12.779808,209.845149
0.375056,0.631343,0.703775,0.510150,0.425703,0.965333,0.190632,0.087519,14.492838,245.924096
0.696022,0.010769,0.511085,0.727199,0.094897,0.749030,0.855881,0.902614,11.224509,181.472310
0.534505,0.385668,0.617104,0.615105,0.447802,0.192265,0.540305,0.757087,15.304351,281.205925
0.670242,0.913990,0.826916,0.110349,0.303346,0.010677,0.132450,0.052654,13.137477,182.370595
0.352518,0.361954,0.415651,0.440736,0.378027,0.979299,0.573251,0.097982,15.553803,282.077558
0.843082,0.982045,0.364147,0.597175,0.343615,0.661017,0.724802,0.767436,11.246534,182.854704
0.155082,0.900048,0.824973,0.884205,0.472688,0.010533,0.036162,0.457373,12.634882,187.123331
0.707530,0.308846,0.359244,0.613692,0.573618,0.812424,0.498628,0.642261,13.817303,246.208782
0.385597,0.408774,0.135505,0.616532,0.828982,0.743527,0.731885,0.097161,12.831911,208.647655
0.760587,0.014701,0.983480,0.920130,0.235442,0.364592,0.149938,0.902159,11.347845,170.002740
0.973879,0.017522,0.745438,0.772429,0.399604,0.639400,0.850670,0.662301,11.130023,179.780023
0.585218,0.653922,0.796436,0.010429,0.065626,0.119835,0.667483,0.238458,14.260095,224.790675
0.764266,0.054185,0.382358,0.038055,0.950689,0.094206,0.710092,0.427654,13.651403,221.025812
0.718188,0.810682,0.384111,0.112089,0.074492,0.890128,0.735410,0.912030,10.384689,158.056364
0.466402,0.978921,0.784135,0.090762,0.936813,0.557906,0.499477,0.489203,13.614060,237.703101
0.230868,0.144304,0.521318,0.321197,0.481876,0.365626,0.043854,0.930334,15.102734,261.441501
0.008822,0.117974,0.526789,0.440857,0.599679,0.877736,0.226570,0.581021,15.178504,273.731557
0.837435,0.093735,0.031454,0.516545,0.038093,0.899881,0.980773,0.420245,13.161929,220.144615
0.511222,0.112707,0.309256,0.635018,0.450008,0.983530,0.421640,0.134767,15.400795,276.092415
0.007168,0.147845,0.077436,0.859209,0.985706,0.145649,0.131165,0.801535,12.647971,195.697914
0.122115,0.405871,0.275821,0.711977,0.672196,0.776097,0.392100,0.730750,12.711078,213.071160
0.485770,0.229644,0.712249,0.960134,0.710853,0.012237,0.162503,0.257378,13.491048,208.191180
0.801417,0.500639,0.452404,0.663163,0.446333,0.656731,0.905968,0.930583,11.991192,210.497794
0.946478,0.425143,0.321379,0.064721,0.972453,0.215315,0.427408,0.867594,12.618260,204.130544
0.894259,0.252717,0.455571,0.873834,0.390352,0.779034,0.980609,0.673946,10.676213,174.257723
0.698988,0.114237,0.022879,0.010655,0.094732,0.055769,0.506714,0.053494,16.504443,268.470550
0.813297,0.563276,0.264148,0.356435,0.023680,0.573127,0.270743,0.914130,13.429879,219.353370
0.960504,0.754978,0.262780,0.871132,0.272269,0.684947,0.343930,0.608415,11.441013,175.939101
0.493969,0.264312,0.605985,0.827372,0.763036,0.001530,0.973447,0.141827,12.782880,203.931206
0.966695,0.378410,0.003494,0.315451,0.818457,0.371126,0.783909,0.168228,12.449079,190.914353
0.713689,0.984203,0.343165,0.195868,0.607869,0.802496,0.742334,0.049695,11.994861,185.743934
0.342715,0.957373,0.076068,0.123847,0.439325,0.891080,0.361174,0.987635,12.898753,218.637842
0.167310,0.296977,0.363427,0.085820,0.247839,0.115653,0.243420,0.622155,15.419553,252.586015
0.602567,0.848003,0.213664,0.516585,0.519622,0.667868,0.489847,0.813175,13.340546,233.539146
0.280183,0.418635,0.523896,0.673683,0.064338,0.522359,0.382506,0.325457,16.062992,286.900571
0.729759,0.424529,0.439543,0.202808,0.423343,0.537621,0.744235,0.475925,14.902537,267.240956
0.146034,0.653853,0.030747,0.812348,0.530984,0.173041,0.060744,0.497993,15.025223,249.115976
0.601628,0.868088,0.138396,0.084719,0.810358,0.535873,0.598175,0.209218,13.364886,215.752082
0.606461,0.133456,0.413245,0.338174,0.781886,0.722433,0.028774,0.976168,13.217092,222.084938
0.624532,0.415923,0.619556,0.905578,0.605144,0.424345,0.271342,0.980087,13.569552,241.344810
0.115003,0.052234,0.244084,0.994327,0.656180,0.359217,0.187583,0.201351,14.605483,237.848286
0.931402,0.065659,0.850486,0.081001,0.811600,0.129588,0.205352,0.777098,10.874509,151.009367
0.793632,0.545949,0.669157,0.061963,0.461761,0.040633,0.809790,0.817595,12.324835,195.400285
0.557454,0.985193,0.182356,0.790680,0.410443,0.234622,0.626677,0.741261,12.739946,210.734601
0.963186,0.279205,0.475830,0.643471,0.841623,0.871707,0.737749,0.472049,11.197711,183.777669
0.150367,0.442842,0.559947,0.209229,0.555587,0.004218,0.483697,0.148266,16.770543,295.843183
0.232131,0.355302,0.791623,0.342104,0.362605,0.402589,0.921246,0.925475,11.970324,197.932277
0.141254,0.380891,0.689655,0.261132,0.354010,0.287168,0.819757,0.251214,13.489070,213.829505
0.773911,0.175535,0.020719,0.637340,0.099999,0.919037,0.459471,0.577118,13.817721,233.222803
0.398056,0.092887,0.116917,0.585143,0.072541,0.029181,0.716165,0.337470,15.747988,266.176549
0.946930,0.929316,0.766438,0.209172,0.942647,0.884270,0.419661,0.918437,8.540094,128.174891
