0.786330,0.539878,0.296763,0.253589,0.371091,0.954044,0.660754,0.783272,0.647875,13.406863
0.951609,0.088917,0.839053,0.124576,0.533272,0.757536,0.873025,0.226388,0.490134,13.096394
0.633858,0.468032,0.490200,0.914921,0.835612,0.006012,0.735948,0.729691,0.663978,13.317748
0.905789,0.464728,0.026727,0.623376,0.629330,0.900735,0.285713,0.032150,0.820286,13.832687
0.568287,0.058083,0.576634,0.967354,0.412606,0.784998,0.099819,0.152235,0.455410,16.248365
0.696928,0.955688,0.873181,0.042458,0.283645,0.916926,0.569121,0.604332,0.806230,12.071577
0.302523,0.030670,0.015629,0.092523,0.061083,0.643417,0.234857,0.532753,0.762218,16.984686
0.774598,0.554088,0.601345,0.092476,0.972075,0.684843,0.439883,0.490394,0.072622,15.862866
0.213696,0.743119,0.139561,0.540021,0.953559,0.210948,0.159907,0.568780,0.659220,15.237904
0.872041,0.723326,0.957791,0.807217,0.415381,0.654248,0.123922,0.145545,0.365905,12.818313
0.218777,0.930700,0.679008,0.199773,0.926682,0.298424,0.255140,0.467929,0.584883,14.407002
0.575416,0.352474,0.620687,0.144364,0.396073,0.581517,0.309308,0.007149,0.625091,17.814450
0.597674,0.731058,0.069614,0.769586,0.791067,0.844151,0.316740,0.084280,0.365379,13.128398
0.974887,0.451011,0.684314,0.611271,0.166143,0.665320,0.037431,0.532392,0.439781,16.512164
0.685203,0.420979,0.370780,0.598259,0.978482,0.703116,0.665977,0.298160,0.257028,15.004222
0.745410,0.010211,0.415289,0.901774,0.611701,0.648297,0.220831,0.452052,0.630160,15.269868
0.249579,0.267177,0.497808,0.773652,0.208111,0.667115,0.021237,0.571087,0.372816,16.265192
0.710745,0.257629,0.042384,0.932013,0.536446,0.929111,0.027867,0.264585,0.722825,13.944922
0.934936,0.231828,0.170555,0.225407,0.083921,0.679918,0.473140,0.416471,0.348914,16.003905
0.635615,0.781127,0.559481,0.080940,0.776281,0.560531,0.070606,0.385635,0.658423,15.399208
0.205635,0.143147,0.051130,0.426246,0.491947,0.527896,0.711331,0.871938,0.302459,16.048345
0.845788,0.932296,0.549681,0.408705,0.797419,0.493578,0.964534,0.472197,0.904977,12.166310
0.578945,0.618657,0.785264,0.729688,0.723071,0.194001,0.440197,0.632376,0.365412,14.642017
0.103779,0.924011,0.307655,0.548985,0.003588,0.402827,0.896225,0.612611,0.569063,15.609734
0.613080,0.907952,0.129597,0.860858,0.216097,0.116379,0.327282,0.700764,0.276813,13.824266
0.201465,0.740762,0.493053,0.106880,0.225916,0.716239,0.489918,0.199336,0.292306,15.942092
0.576991,0.809674,0.192912,0.275152,0.588063,0.514896,0.154380,0.565582,0.017828,16.827390
0.782130,0.894345,0.071757,0.664348,0.979801,0.326007,0.055204,0.986739,0.897669,11.772288
0.782074,0.356946,0.775627,0.224467,0.961528,0.010444,0.401423,0.766517,0.225214,13.113215
0.190243,0.131676,0.255585,0.359459,0.542740,0.665513,0.664981,0.737643,0.268876,15.695953
0.835976,0.003926,0.351836,0.454730,0.553979,0.966804,0.339087,0.929159,0.215692,14.424226
0.407350,0.703924,0.686157,0.225364,0.403729,0.998766,0.982167,0.278205,0.880926,13.276666
0.483317,0.140713,0.822724,0.120682,0.879229,0.584296,0.941275,0.327692,0.377360,13.986489
0.506018,0.142081,0.996231,0.662176,0.670949,0.498133,0.996643,0.451418,0.559114,16.195736
0.903371,0.507581,0.662931,0.861489,0.095432,0.177438,0.671071,0.017448,0.766893,13.417695
0.146739,0.206037,0.363549,0.704652,0.402538,0.049694,0.642159,0.210762,0.830049,15.309306
0.818431,0.408275,0.953721,0.342733,0.223633,0.653845,0.619376,0.027868,0.052207,15.103689
0.061074,0.503443,0.869567,0.652820,0.140546,0.247308,0.261586,0.031641,0.834691,14.809665
0.134225,0.502117,0.591611,0.762855,0.209517,0.266486,0.931434,0.547436,0.114139,15.580635
0.562579,0.425942,0.102465,0.466665,0.742156,0.401791,0.621199,0.512311,0.890079,16.186462
0.947496,0.996680,0.790438,0.803323,0.981590,0.616657,0.527268,0.070774,0.974360,11.655697
0.336368,0.991221,0.771201,0.580115,0.259335,0.664338,0.621690,0.572487,0.223972,15.042366
0.657048,0.133438,0.086187,0.656875,0.163540,0.749860,0.175247,0.272586,0.521425,16.009783
0.763003,0.866384,0.449110,0.371779,0.988141,0.372071,0.671665,0.633898,0.534218,14.144187
0.386780,0.343214,0.862981,0.311037,0.760096,0.216419,0.494721,0.611668,0.517137,15.348571
0.270613,0.520161,0.560358,0.353509,0.207648,0.674543,0.984047,0.098870,0.909634,15.165989
0.368874,0.006027,0.111154,0.838578,0.968071,0.206277,0.086361,0.493225,0.297920,15.663425
0.314277,0.105942,0.316931,0.649194,0.269617,0.795355,0.516637,0.499488,0.613095,16.240938
0.953776,0.644391,0.510874,0.619066,0.519742,0.247235,0.255147,0.365407,0.492195,16.660308
0.591739,0.635752,0.046242,0.887591,0.294958,0.962126,0.092574,0.920359,0.456295,14.164329
0.696050,0.211002,0.917865,0.721522,0.884844,0.720775,0.410156,0.792981,0.837393,9.990123
