0.159891,0.340803,0.346116
0.060853,0.439844,0.396938
0.448000,0.052726,0.198304
0.000449,0.500246,0.427932
0.466880,0.033818,0.188592
0.428318,0.072383,0.208382
0.200817,0.299883,0.325120
0.407595,0.093105,0.219016
0.483741,0.016954,0.179937
0.361035,0.139665,0.242907
0.334552,0.166145,0.256494
0.240390,0.260309,0.304813
0.306358,0.194338,0.270960
0.239457,0.261243,0.305293
0.111609,0.389086,0.370892
0.305216,0.195480,0.271546
0.273631,0.227067,0.287755
0.500694,0.000003,0.171240
0.384945,0.115751,0.230634
