0.876075,0.789426,0.070497,0.111334,0.116964
0.005086,0.832828,0.543726,0.116964,0.567214
0.206382,0.125383,0.262202,0.116964,0.613692
0.630089,0.728154,0.135189,0.071712,0.116964
0.675189,0.489717,0.248472,0.043450,0.116964
0.700578,0.601341,0.059625,0.116964,0.165576
0.464066,0.524339,0.008695,0.116964,0.983746
0.244150,0.809188,0.182364,0.116964,0.131804
0.779567,0.770101,0.245382,0.023548,0.116964
0.360457,0.763318,0.787490,0.009815,0.116964
0.973354,0.968828,0.975891,0.000000,0.116964
0.673972,0.635641,0.868130,0.001576,0.116964
0.017011,0.425752,0.780888,0.116964,0.447580
0.593916,0.935541,0.015029,0.116964,0.336277
0.986044,0.992762,0.002034,0.116964,0.494452
0.698384,0.670523,0.715549,0.001822,0.116964
0.554704,0.732417,0.163578,0.063542,0.116964
0.555600,0.087521,0.193625,0.116964,0.416504
0.612624,0.141137,0.114462,0.116964,0.417540
0.811148,0.895882,0.918766,0.000053,0.116964
0.966666,0.955693,0.000028,0.116964,0.812274
0.945342,0.978058,0.566948,0.000989,0.116964
0.959897,0.000240,0.683525,0.116964,0.964733
0.974218,0.252610,0.026222,0.116964,0.602534
0.923003,0.889599,0.857304,0.000026,0.116964
0.201065,0.856941,0.990694,0.028635,0.116964
0.902699,0.160373,0.724834,0.046293,0.116964
0.973149,0.976391,0.954911,0.000000,0.116964
0.895375,0.925568,0.970856,0.000005,0.116964
0.526517,0.917800,0.822194,0.001921,0.116964
0.414218,0.297402,0.585252,0.047656,0.116964
0.000029,0.925213,0.823522,0.116964,0.950075
0.046219,0.158673,0.947797,0.116964,0.730837
0.860584,0.042005,0.950669,0.116964,0.158644
0.172665,0.325070,0.877832,0.099032,0.116964
0.856771,0.908951,0.907568,0.000025,0.116964
0.486657,0.671298,0.277474,0.037079,0.116964
0.972048,0.969675,0.000002,0.116964,0.899765
0.937965,0.847990,0.866354,0.000037,0.116964
0.201618,0.086144,0.422715,0.116964,0.527551
0.498815,0.833286,0.010984,0.116964,0.457452
0.798818,0.694670,0.096602,0.091727,0.116964
0.933149,0.780747,0.875280,0.000090,0.116964
0.604159,0.625906,0.412787,0.013786,0.116964
0.906968,0.444846,0.844401,0.003818,0.116964
0.513271,0.782843,0.087748,0.116964,0.128809
0.880019,0.931075,0.052849,0.116964,0.134008
0.998109,0.999880,0.585950,0.000778,0.116964
0.866782,0.851512,0.595309,0.001022,0.116964
0.707903,0.872454,0.934547,0.000238,0.116964
0.895341,0.847891,0.898836,0.000035,0.116964
0.859853,0.765869,0.684403,0.000660,0.116964
0.905369,0.774287,0.286712,0.015368,0.116964
0.518113,0.665808,0.282770,0.033291,0.116964
0.992885,0.837300,0.149328,0.046204,0.116964
0.131436,0.978408,0.213804,0.116964,0.200867
0.036545,0.436081,0.280518,0.116964,0.817359
0.848935,0.346728,0.775953,0.009936,0.116964
0.882087,0.144654,0.409125,0.093278,0.116964
0.788688,0.819766,0.673935,0.000736,0.116964
0.883745,0.939831,0.054860,0.116964,0.129904
0.788405,0.333008,0.948187,0.010237,0.116964
0.340905,0.908925,0.011871,0.116964,0.680257
0.940489,0.950048,0.779218,0.000059,0.116964
0.873260,0.029646,0.364129,0.116964,0.370455
0.982565,0.435227,0.280899,0.034451,0.116964
0.265649,0.122764,0.636680,0.116964,0.202641
0.937812,0.970577,0.148382,0.044981,0.116964
0.791832,0.975214,0.001599,0.116964,0.551948
0.897962,0.904150,0.837049,0.000039,0.116964
0.375981,0.196219,0.095298,0.116964,0.563439
0.791662,0.391295,0.704015,0.008745,0.116964
0.752153,0.216069,0.115940,0.116964,0.239202
0.161502,0.169632,0.210249,0.116964,0.890902
0.434975,0.372583,0.059191,0.116964,0.360482
0.340649,0.413511,0.031230,0.116964,0.728524
0.804118,0.664721,0.002875,0.116964,0.571403
0.259633,0.260175,0.345309,0.116964,0.167217
0.196311,0.081316,0.333061,0.116964,0.999357
0.803075,0.510795,0.009842,0.116964,0.475449
0.059183,0.891118,0.894060,0.116964,0.123166
0.912736,0.999629,0.757875,0.000089,0.116964
0.965393,0.292801,0.013809,0.116964,0.807048
0.795828,0.321209,0.897785,0.011395,0.116964
0.892556,0.555470,0.195999,0.044792,0.116964
0.860844,0.863131,0.720358,0.000279,0.116964
0.036388,0.498877,0.285209,0.116964,0.633045
0.745756,0.467380,0.756061,0.004946,0.116964
0.915834,0.844364,0.090106,0.085035,0.116964
0.518370,0.073711,0.205991,0.116964,0.483978
0.266055,0.804693,0.453923,0.037908,0.116964
0.998995,0.943989,0.254452,0.017396,0.116964
0.101487,0.768654,0.165346,0.116964,0.347716
0.422140,0.625746,0.013960,0.116964,0.582750
0.981613,0.976678,0.994772,0.000000,0.116964
0.099591,0.280308,0.735013,0.116964,0.213147
0.783515,0.970152,0.997461,0.000045,0.116964
0.072921,0.919638,0.256505,0.116964,0.279780
0.502620,0.813657,0.297485,0.026865,0.116964
0.909645,0.451693,0.394356,0.017652,0.116964
0.946923,0.049517,0.477809,0.116964,0.204990
0.735508,0.745486,0.035086,0.116964,0.204052
0.994075,0.806757,0.709209,0.000317,0.116964
0.419899,0.415798,0.019403,0.116964,0.818005
0.718403,0.156656,0.047945,0.116964,0.919409
0.310803,0.852266,0.620350,0.017460,0.116964
0.699031,0.970200,0.844822,0.000288,0.116964
0.842708,0.851651,0.089306,0.087581,0.116964
0.053627,0.382006,0.542282,0.116964,0.312885
0.816273,0.759003,0.055272,0.116964,0.141589
0.515853,0.892033,0.812447,0.002230,0.116964
0.832154,0.941046,0.889571,0.000035,0.116964
0.123940,0.164596,0.415130,0.116964,0.466558
0.661806,0.904797,0.225143,0.029356,0.116964
0.592997,0.866648,0.072521,0.116964,0.130258
0.762195,0.700235,0.996991,0.000467,0.116964
0.903581,0.437788,0.974432,0.003644,0.116964
0.429686,0.717129,0.712417,0.007572,0.116964
0.840361,0.803531,0.512256,0.002552,0.116964
0.791686,0.676379,0.566351,0.002906,0.116964
