3.805343920559201e-10,2.1761064253281764e-09,3.877237814214054e-08,7.261231274456656e-08,7.735001144688504e-08,3.413194587412155e-07,8.902496275908572e-07,5.2936621826071406e-06,7.944790481985872e-06,7.910581115601757e-06,6.646126675511237e-05,5.163567008767399e-06,2.6583307475219828e-05,0.0005877545394595637,0.0003430009539366333,0.00019414603843747637,0.0002325809190635829,0.0009033474583682599,0.00038731423284232283,0.003310177258273461,0.00014687652255490676,0.006330792691953568,0.004265442682867809,0.0015068663542217957,0.000936851230673811,0.013820680946178495,0.03402286584154863,0.05019976624299157,0.3164987484137092,0.45537198824388087,0.8297724899374329
9.013562797502546e-06,1.2914361318745384e-05,1.2340430608156399e-06,3.1304771064727546e-06,2.161046079216e-06,2.4428707623081086e-06,3.100696911237119e-07,1.591334480236705e-05,7.0702700992838974e-06,2.973124385503452e-06,1.9151420014439112e-05,3.0150173475380814e-06,5.727164226951867e-05,0.00012044365808829919,6.453362619130234e-07,0.0002992240280243145,0.0007128882940062721,0.0012538685942696094,0.0028445712536751184,0.0021074809246847816,0.001059320219290647,0.0012202695980238429,0.0008503674253025428,0.012788633730630647,0.003609699715783367,0.00312657207896318,0.009097182158042899,0.006266465419307938,0.5664588323879586,0.07646131664325702,0.8203362849083945
4.354458240958465e-12,6.996755572404672e-12,8.181170110714841e-13,5.248785401591912e-12,4.432422333374893e-12,1.2379902118471569e-10,2.7288548974920045e-11,4.2337414048329635e-09,9.595309211148997e-08,3.068296980710833e-07,2.7338914199311733e-07,1.967204104205573e-06,6.120063725901926e-07,2.657191142339291e-06,1.287331228488945e-06,7.504975548118112e-06,0.00016862626992342433,4.606006237891911e-05,2.8033431827286312e-05,0.0004149891160466601,0.0004599432995973212,0.00039026371676217887,0.0020798808130946807,0.0006468760600852645,0.0017801237158704714,0.016937740235617487,0.0017596713434945668,0.03275742396129786,0.20241921763234838,0.9386138294372234,0.27687366529819046
2.2422698817413308e-10,1.4554477925090167e-09,5.664352742707216e-10,4.920679013115386e-10,6.737823664187841e-10,1.9692477034726317e-09,1.2949155351242316e-10,2.376253319403219e-08,3.1853937925005214e-08,7.897349380813506e-09,2.580961175252382e-07,1.1345854146913552e-07,6.119975881282465e-07,1.3391193173024032e-06,1.283599168532253e-06,1.2423310246718528e-05,7.164705048527772e-06,6.0927928403763204e-05,6.171190597649714e-05,2.9785118432761828e-05,0.00023064282985903574,2.0421259827189928e-05,0.001958065000817275,0.0016605122033559508,0.004479811511805699,0.008120628073307287,0.007167190657012365,0.009558380846318068,0.1813224031655831,0.49815988844727405,0.8477756268759398
6.40860343753053e-12,3.371634741835848e-12,1.0952145784170184e-11,1.3705830497951796e-10,3.2564557034379976e-09,4.1544052722462566e-08,8.741049137394545e-07,5.266410877211147e-07,5.425139667874136e-07,3.016631866462248e-06,1.1914276437614183e-05,5.830295713549339e-06,6.133913139505172e-06,1.4727651698283273e-05,9.692099516942206e-06,2.005148338359305e-06,2.1780162899603387e-06,8.609693661240784e-06,0.0005772097242864779,0.0003253796461461903,0.00010598638044056559,0.004505894322052713,0.00824148746572373,0.0027788135486734363,0.01780401204005675,0.022856415765985516,0.06593835014130017,0.04020182339215052,0.7268187728180047,0.2841992573238724,0.6197301061819023
7.785904541941909e-10,1.3105695641722317e-10,1.3649687208924385e-09,2.0942828909326844e-09,2.727659060233093e-10,3.975599977016781e-09,3.982661833951185e-09,1.2807562019687084e-08,1.7750242549372296e-07,1.2621943348380302e-07,3.989391918359742e-07,5.700692731886206e-08,2.2847417946165178e-07,2.831974337369509e-07,6.337161359708984e-07,5.2820811692894666e-08,9.919564631082789e-06,5.423533911006571e-06,6.100830628214302e-05,4.532292090662818e-05,0.0003954267245297727,0.0004254345127361319,0.000482406264937753,0.0001831336467056975,0.0004977505109012231,0.00120635387661424,0.0020825219011481816,0.007836444828907146,0.01692372193801572,0.04404149359599176,0.9988522789442045
8.665236160553779e-08,3.000400803333398e-07,2.1112808976655324e-07,6.523386824509555e-07,1.4499684230800883e-07,2.3114121875268975e-06,9.250532124958276e-06,7.207340422002586e-06,3.755608322133437e-05,1.683955668227873e-06,0.00028568377036604966,9.55395985314876e-05,0.00018697784317775687,0.00017124766285260724,0.00010548891455723721,6.632021347464096e-05,0.0013087547367530035,0.0005009774417071341,0.0008757844901139505,0.0037261214235151737,0.005319977520977853,0.02629406976912595,0.003039022877370627,0.06265831688073434,0.03459446438268147,0.029546528107746918,0.07008284800628153,0.23279165135880717,0.24067608555970915,0.324193764933674,0.8781391258178604
2.8149295440831634e-07,2.3467178610052515e-07,1.6490883004824172e-06,3.236407645994007e-06,1.5477912939982786e-06,2.5777872756963625e-06,2.934467861373151e-05,7.817967108569134e-06,7.013316620327131e-06,3.595541975803283e-05,0.00017219098847077912,9.148732651647548e-05,3.439928174814863e-05,5.225586513286288e-05,0.0006918923688769163,0.0016102596477298155,0.0020062031573211954,0.002957754566900072,0.007418260090578694,0.005544470548599949,0.003685097824528573,0.004692843587661693,0.0006023238609573843,0.05179183033950136,0.02422791726000295,0.024367928816066715,0.07267807443616331,0.13018925581771756,0.15144798015695296,0.06785266860561029,0.9727421919110496
8.664768047688109e-10,6.541787903820792e-10,8.720731493709571e-10,1.219865019211874e-09,4.438103066166634e-10,1.6140847640256998e-08,1.9155666604109052e-08,2.9627577700175895e-07,7.477980812354393e-08,1.0205399359096949e-06,1.9376922460381234e-06,1.0837955638328532e-06,1.5822774514711788e-07,4.775839732066814e-07,4.060886195546086e-06,1.7386075242224903e-06,4.336049428109743e-06,4.690700751571594e-05,0.00018417217784447347,1.4802566089168852e-05,0.00016823736964813584,0.0003589290388141035,0.0017002729836257334,0.0032419580743698454,0.009777105493906495,0.005852961648438708,0.07157215395500595,0.09199705040164448,0.22250299501612414,0.20148932090691318,0.9466599160075477
4.224499454391713e-13,1.1128975208569532e-12,7.773190971402031e-13,9.007885933344087e-13,2.057637501840731e-12,3.0095760750649982e-12,2.009134463706293e-12,3.68666074743281e-11,5.88972300343219e-11,7.556668021600324e-11,3.084659461346554e-10,3.364050294048724e-10,2.1233630645216426e-10,3.399877094541502e-09,1.5540020368938586e-08,2.0000413086313215e-07,8.873669600753647e-07,1.1852599867884786e-06,4.206294064358718e-06,4.034781629528427e-05,1.1090580141519558e-05,2.7107841567853704e-05,0.0014946473803027736,0.0010609952230370145,0.005452762158987157,0.0024819860936707724,0.0036926235550491593,0.0035080599139905096,0.024111028684295478,0.10548217514567873,0.9940960577387619
