5.96458692523339e-11,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,3.046525265669614e-09,0.4922636981517085,0.05364744237779725
2.4488786273798654e-05,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,3.830500902538283e-06,0.22767150944747275,7.506221720589929e-06
5.045081651581156e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,1.4831131579575823e-08,0.2247747959914124,0.05191225934083554
1.2390082782601022e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,1.1433961858829477e-12,0.5950444033071465,0.01601145183798571
6.265591943109024e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,3.8853259789172277e-07,0.042145688772862885,0.023052729234989588
3.728678884157881e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,4.1859491607051006e-13,0.09635689224955953,0.20928468679973397
1.7838674850935179e-12,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,8.583903603839152e-13,0.9038848226601807,0.000535672821120936
6.968516888239662e-15,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,1.5732622279142462e-13,0.5687580995103756,0.32046650438924007
1.3336068337455422e-13,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,2.978455820977895e-12,0.16182831172521736,0.10872458904882541
7.807758386582653e-17,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,8.996562561768065e-16,0.8668764691111444,0.4115168544268654
