0.343007,0.343007,0.485086,0.485086,0.242419
0.244724,0.244724,0.346092,0.346092,0.721722
0.351236,0.351236,0.496723,0.496723,0.114299
0.353215,0.353215,0.499521,0.499521,0.043763
0.118419,0.118419,0.167470,0.167470,0.942239
0.018706,0.018706,0.026455,0.026455,0.998599
0.283043,0.283043,0.400283,0.400283,0.599244
0.117741,0.117741,0.166511,0.166511,0.942919
0.205170,0.205170,0.290154,0.290154,0.814397
0.285254,0.285254,0.403409,0.403409,0.590799
0.017469,0.017469,0.024705,0.024705,0.998779
0.338017,0.338017,0.478028,0.478028,0.293185
0.110573,0.110573,0.156373,0.156373,0.949837
0.334344,0.334344,0.472833,0.472833,0.325138
0.341197,0.341197,0.482525,0.482525,0.262066
0.137745,0.137745,0.194801,0.194801,0.920984
0.317598,0.317598,0.449152,0.449152,0.439375
0.293711,0.293711,0.415370,0.415370,0.556660
0.345730,0.345730,0.488936,0.488936,0.209206
0.347784,0.347784,0.491841,0.491841,0.179912
0.183594,0.183594,0.259640,0.259640,0.854604
0.133984,0.133984,0.189482,0.189482,0.925412
0.349098,0.349098,0.493699,0.493699,0.158254
0.345987,0.345987,0.489300,0.489300,0.205775
0.247157,0.247157,0.349532,0.349532,0.715058
0.140681,0.140681,0.198953,0.198953,0.917426
0.258565,0.258565,0.365666,0.365666,0.682022
0.350115,0.350115,0.495137,0.495137,0.139124
0.035863,0.035863,0.050719,0.050719,0.994842
0.182988,0.182988,0.258784,0.258784,0.855642
0.068203,0.068203,0.096453,0.096453,0.981217
0.141857,0.141857,0.200615,0.200615,0.915977
0.346682,0.346682,0.490282,0.490282,0.196198
0.084012,0.084012,0.118811,0.118811,0.971357
0.268975,0.268975,0.380388,0.380388,0.649015
0.322524,0.322524,0.456117,0.456117,0.409667
0.302756,0.302756,0.428162,0.428162,0.516441
0.146676,0.146676,0.207431,0.207431,0.909884
0.353463,0.353463,0.499871,0.499871,0.022673
0.038095,0.038095,0.053875,0.053875,0.994178
0.092528,0.092528,0.130854,0.130854,0.965147
0.342043,0.342043,0.483721,0.483721,0.253092
