0.910375,0.413877,0.000019
0.914723,0.186171,0.358774
0.860761,0.097378,0.499899
0.187175,0.913095,0.362260
0.608539,0.770161,0.191490
0.268119,0.947886,0.172122
0.073968,0.994707,0.071505
0.475945,0.475945,0.739564
0.632322,0.774706,0.000003
0.973936,0.000063,0.226823
0.071388,0.071388,0.994892
0.571556,0.815840,0.089523
0.000007,0.866137,0.499808
0.645446,0.636475,0.422265
0.000414,0.974596,0.225766
0.875453,0.294468,0.383240
0.817908,0.406838,0.407016
0.000003,0.997703,0.067910
0.557023,0.663252,0.499824
0.000295,0.913259,0.411508
0.168038,0.972413,0.161794
0.901414,0.396364,0.174212
0.000005,0.989634,0.143626
0.817659,0.545108,0.185189
0.678659,0.729035,0.093306
0.296911,0.873621,0.385535
0.352855,0.931888,0.085010
0.811561,0.500984,0.300648
0.000080,0.949200,0.315051
0.194124,0.859434,0.472962
0.000123,0.000123,1.000006
0.973466,0.228911,0.000004
0.994772,0.072565,0.071854
0.250582,0.964815,0.080295
0.937326,0.088056,0.337863
0.752822,0.428295,0.499823
0.539541,0.539541,0.646369
0.077868,0.985372,0.151595
0.308680,0.809452,0.499506
0.866257,0.000306,0.499876
0.492611,0.849721,0.187913
0.218687,0.218687,0.950977
1.000006,0.000043,0.000053
0.535593,0.733656,0.418203
0.236630,0.971607,0.000005
0.377779,0.907913,0.181596
0.990157,0.141984,0.000002
0.873829,0.394067,0.285282
0.718633,0.668407,0.191872
0.989475,0.000097,0.144710
0.866199,0.489931,0.098329
0.910186,0.000103,0.414513
0.416888,0.813908,0.404726
0.947254,0.272515,0.168658
0.775597,0.624044,0.094971
0.429073,0.903273,0.000004
0.275270,0.275270,0.921117
0.667155,0.552358,0.499808
0.972643,0.168425,0.160028
0.997741,0.067731,0.000151
0.811374,0.303669,0.499461
0.519056,0.800809,0.298810
0.033888,0.033888,0.998851
0.740744,0.523940,0.420464
0.861118,0.508430,0.000016
0.985157,0.080133,0.151840
0.162759,0.162759,0.973153
0.997889,0.000029,0.069914
0.632946,0.712505,0.303007
0.950489,0.178801,0.254174
0.732739,0.608974,0.304019
0.929693,0.358022,0.086690
0.722471,0.691408,0.000007
0.085748,0.937565,0.337132
0.074157,0.997251,0.000127
0.284227,0.918838,0.274638
0.434193,0.749427,0.499837
0.090829,0.892535,0.441744
0.458360,0.884281,0.089202
0.528784,0.848765,0.000005
0.341523,0.341523,0.875649
0.151154,0.988524,0.000000
0.110254,0.110254,0.987771
0.892760,0.088680,0.442036
0.180058,0.949343,0.257542
0.801011,0.598651,0.000007
0.985092,0.154815,0.075026
0.399983,0.869780,0.288964
0.964934,0.250051,0.079918
0.947612,0.319470,0.000002
0.407542,0.407542,0.817564
0.097134,0.860662,0.499826
0.000008,1.000003,0.000005
0.920412,0.283982,0.268721
0.156725,0.984732,0.075855
0.967032,0.083419,0.240693
0.083041,0.967086,0.240622
0.860574,0.191812,0.471830
0.331103,0.943607,0.000368
0.947750,0.000289,0.319406
