0.134424,0.481314,0.866180
0.036663,0.592766,0.804540
0.451782,0.197097,0.870084
0.168949,0.981679,0.088104
0.270576,0.097214,0.957778
0.207000,0.119358,0.971033
0.305649,0.021797,0.951895
0.042188,0.018919,0.998931
0.222496,0.843253,0.489305
0.022256,0.520330,0.853675
0.393060,0.181066,0.901509
0.174386,0.161679,0.971313
0.278134,0.391786,0.877009
0.215107,0.700679,0.680278
0.413845,0.901210,0.128658
0.514787,0.072748,0.854226
0.506646,0.247773,0.825784
0.036499,0.707332,0.705938
0.531016,0.375055,0.759839
0.213743,0.155975,0.964358
0.599982,0.444942,0.664868
0.255116,0.689843,0.677519
0.341763,0.916352,0.208561
0.852797,0.522142,0.010218
0.173370,0.147894,0.973689
0.663013,0.739482,0.116534
0.649907,0.358005,0.670412
0.185791,0.219076,0.957856
0.229044,0.418470,0.878875
0.525540,0.255245,0.811577
0.881072,0.393915,0.261807
0.708662,0.063190,0.702713
0.314340,0.023634,0.949016
0.346412,0.160801,0.924198
0.371907,0.190926,0.908423
0.176779,0.559065,0.810059
0.487922,0.062227,0.870666
0.970190,0.015953,0.241820
0.044332,0.812084,0.581854
0.054538,0.386796,0.920551
0.666101,0.732740,0.139289
0.803352,0.246445,0.542117
0.836350,0.108745,0.537302
0.002888,0.028197,0.999598
0.240510,0.197886,0.950261
0.925590,0.281134,0.253471
0.641807,0.486883,0.592477
0.124062,0.384046,0.914941
0.720967,0.434629,0.539726
0.481747,0.354451,0.801427
0.828233,0.024249,0.559859
0.047643,0.059911,0.997066
0.376338,0.608156,0.698939
0.555688,0.292535,0.778225
0.087070,0.118422,0.989139
0.286606,0.532792,0.796235
0.057062,0.577592,0.814329
0.010723,0.024544,0.999641
0.063789,0.961989,0.265533
0.208446,0.977646,0.027545
0.331731,0.873816,0.355529
0.007502,0.005031,0.999959
0.439171,0.298481,0.847371
0.788959,0.614412,0.006422
0.345176,0.511491,0.786912
0.473508,0.515124,0.714449
0.057395,0.122060,0.990862
0.101393,0.012978,0.994762
0.118186,0.749136,0.651788
0.741658,0.544200,0.392161
0.473455,0.770849,0.426184
0.604377,0.674761,0.423586
0.091222,0.076083,0.992920
0.737501,0.674577,0.032216
0.059873,0.202867,0.977374
0.953303,0.123677,0.275531
0.888395,0.455660,0.055940
0.852339,0.316679,0.416211
0.227046,0.063691,0.971799
0.660314,0.737452,0.141950
0.101284,0.079668,0.991663
0.942279,0.307239,0.133098
0.044952,0.107870,0.993148
0.406929,0.071107,0.910688
0.987890,0.029712,0.152282
0.257802,0.790984,0.554871
0.656263,0.374333,0.655129
0.387345,0.848237,0.361189
0.548517,0.640912,0.536992
0.306809,0.365067,0.878974
0.445113,0.128381,0.886224
0.173360,0.151367,0.973157
0.098552,0.411807,0.905926
0.519141,0.679704,0.518165
0.668490,0.013501,0.743599
0.288410,0.084137,0.953803
0.011414,0.026405,0.999586
0.070713,0.174227,0.982163
0.092963,0.099631,0.990672
0.017014,0.005129,0.999842
0.365989,0.699573,0.613718
0.199664,0.294551,0.934545
0.568690,0.358319,0.740405
0.584486,0.734541,0.344710
0.777523,0.597281,0.196756
0.100161,0.291135,0.951424
0.033579,0.108244,0.993557
0.079570,0.321736,0.943480
0.658772,0.345322,0.668410
0.644464,0.616714,0.452029
0.287264,0.563896,0.774274
0.238553,0.723077,0.648269
0.112852,0.039195,0.992838
0.229578,0.167792,0.958718
0.625084,0.441464,0.643723
0.591885,0.350299,0.725922
0.725020,0.265985,0.635294
0.978270,0.125022,0.165399
0.555840,0.701376,0.446222
0.355717,0.380033,0.853839
0.579784,0.311529,0.752861
0.443618,0.516718,0.732261
0.334976,0.218043,0.916650
0.571487,0.067230,0.817852
0.134414,0.444458,0.885658
0.079595,0.092505,0.992526
0.756055,0.398320,0.519348
0.268299,0.905264,0.329413
0.668344,0.242170,0.703328
0.015877,0.404652,0.914333
0.569518,0.030402,0.821416
0.443540,0.894941,0.048511
0.313446,0.866886,0.387634
0.288443,0.105700,0.951645
0.505134,0.323050,0.800299
0.755466,0.650249,0.080301
0.386262,0.365679,0.846806
0.414406,0.574217,0.706075
0.944737,0.254250,0.206950
0.567090,0.163800,0.807204
0.091518,0.000391,0.995803
0.264982,0.152628,0.952097
0.125374,0.171399,0.977192
0.098161,0.535014,0.839121
0.308287,0.196715,0.930732
0.034544,0.005935,0.999386
0.836239,0.401666,0.373321
0.671949,0.428162,0.604286
0.094272,0.771199,0.629575
0.026538,0.033247,0.999095
0.407294,0.426324,0.807688
0.065416,0.644073,0.762162
0.989926,0.130467,0.055001
0.460085,0.756117,0.465412
0.680756,0.393913,0.617579
0.117254,0.983910,0.134808
0.529709,0.581511,0.617457
0.107688,0.953754,0.280637
0.254478,0.423437,0.869449
0.530020,0.691080,0.491413
0.701747,0.444473,0.556771
0.534560,0.366594,0.761481
0.721270,0.350150,0.597632
0.150466,0.121394,0.981134
0.537123,0.528284,0.657583
0.088664,0.650216,0.754558
0.268747,0.605706,0.748929
0.033676,0.644940,0.763491
0.115318,0.843403,0.524760
0.495519,0.654093,0.571510
0.966120,0.071826,0.247897
0.833268,0.027402,0.552190
0.865682,0.376645,0.329746
0.895563,0.016364,0.444634
0.153756,0.009198,0.988066
0.441820,0.662537,0.604847
0.874214,0.128706,0.468172
0.628789,0.047617,0.776117
0.213196,0.093682,0.972508
0.110786,0.149264,0.982571
0.019030,0.049592,0.998588
0.339280,0.764447,0.548188
0.972529,0.063551,0.223937
0.880877,0.077318,0.466987
0.633738,0.048368,0.772034
0.449557,0.266686,0.852512
0.146706,0.000300,0.989180
0.736169,0.515819,0.438162
0.692002,0.344719,0.634272
0.117376,0.963676,0.239897
0.542758,0.461054,0.702028
0.068649,0.171237,0.982835
0.841770,0.302171,0.447343
0.224442,0.218817,0.949602
0.650829,0.029043,0.758669
0.305502,0.076738,0.949094
0.456714,0.573810,0.679819
0.806907,0.249142,0.535564
0.489953,0.436159,0.754792
0.589844,0.593370,0.547719
0.493637,0.828021,0.265901
0.148787,0.948151,0.280841
0.314233,0.722520,0.615811
0.245334,0.672509,0.698242
0.263460,0.287107,0.920955
0.547135,0.562510,0.619859
0.576386,0.246848,0.779003
0.008706,0.004283,0.999953
0.506204,0.210781,0.836259
0.671605,0.077071,0.736890
0.323627,0.911744,0.252960
0.397789,0.020221,0.917254
0.664795,0.044523,0.745698
0.311531,0.948041,0.064549
0.664937,0.746690,0.017690
0.231050,0.537472,0.811012
0.000708,0.596277,0.802779
0.031251,0.062437,0.997560
0.448148,0.555141,0.700701
0.230190,0.000231,0.973146
0.144223,0.885407,0.441876
0.241003,0.384947,0.890917
0.073456,0.197768,0.977493
0.074753,0.945251,0.317668
0.446827,0.438821,0.779603
0.104055,0.391661,0.914207
0.007281,0.066691,0.997747
0.601817,0.777080,0.184290
0.280554,0.031350,0.959326
0.289916,0.525772,0.799695
0.532741,0.456367,0.712683
0.841120,0.532008,0.097385
0.576731,0.802508,0.152849
0.374050,0.271628,0.886738
0.250540,0.072882,0.965359
0.335974,0.391127,0.856820
0.841810,0.447696,0.301538
0.210215,0.642112,0.737226
0.694310,0.014649,0.719527
0.810801,0.380169,0.445054
0.078711,0.190367,0.978552
0.611926,0.762700,0.209369
0.022504,0.093982,0.995320
0.190553,0.513564,0.836625
0.112244,0.335682,0.935264
0.422943,0.433838,0.795553
0.012906,0.339254,0.940606
0.180262,0.828447,0.530265
0.064497,0.692701,0.718336
0.567278,0.163108,0.807212
0.378089,0.599547,0.705402
0.595129,0.668245,0.446397
0.249251,0.531781,0.809372
0.563268,0.186732,0.804897
0.818383,0.478040,0.318946
0.133363,0.355139,0.925251
0.841284,0.357882,0.405168
0.714462,0.640360,0.281927
0.000021,0.292062,0.956399
0.884972,0.448679,0.124546
0.015478,0.017842,0.999721
0.610895,0.537427,0.581360
0.222629,0.375631,0.899632
0.334250,0.848603,0.410061
0.124139,0.087402,0.988408
0.960272,0.181984,0.211566
0.025933,0.171232,0.984889
