0.283629,0.063495,0.154715
0.064332,0.344254,0.093253
0.063646,0.282256,0.155942
0.032348,0.344991,0.124508
0.161902,0.278445,0.061498
0.126354,0.062675,0.312815
0.265771,0.175928,0.060147
0.344752,0.064756,0.092336
0.226745,0.243721,0.031373
0.407014,0.000096,0.094734
0.188151,0.125635,0.188059
0.283073,0.094922,0.123849
0.000049,0.469760,0.032034
0.032830,0.406461,0.062547
0.098224,0.403551,0.000072
0.000145,0.438235,0.063464
0.157088,0.063346,0.281403
0.191453,0.000062,0.310326
0.125160,0.094417,0.282269
0.125094,0.125695,0.251050
0.223349,0.185952,0.092545
0.032336,0.375906,0.093603
0.000637,0.084912,0.416293
0.375222,0.126489,0.000134
0.188817,0.063221,0.249798
0.188157,0.094694,0.218994
0.283760,0.000165,0.217919
0.469919,0.031892,0.000035
0.339560,0.130528,0.031757
0.097266,0.373447,0.031128
0.194393,0.246075,0.061375
0.283232,0.031192,0.187420
0.188117,0.156767,0.156954
0.468639,0.000272,0.032936
0.160995,0.248167,0.092685
0.437547,0.000123,0.064180
0.406160,0.095656,0.000035
0.000052,0.501747,0.000039
0.031067,0.189291,0.281487
0.156918,0.156866,0.188064
0.253198,0.000152,0.248499
0.030667,0.221004,0.250176
0.127123,0.031850,0.342872
0.376008,0.032289,0.093566
0.407290,0.032991,0.061557
0.159868,0.000067,0.341910
0.221152,0.032060,0.248633
0.251673,0.094198,0.155974
0.287065,0.214721,0.000057
0.029415,0.124621,0.347802
0.030704,0.091418,0.379728
0.313729,0.000135,0.187981
0.344995,0.156719,0.000134
0.032775,0.028932,0.440135
0.126773,0.219093,0.155974
0.032103,0.283196,0.186538
0.066003,0.000023,0.435818
0.192132,0.308257,0.001447
0.156301,0.094648,0.250895
0.094100,0.188866,0.218872
0.062894,0.061966,0.376986
0.064586,0.374940,0.062318
0.064314,0.313240,0.124291
0.032567,0.437521,0.031755
0.000132,0.407783,0.093924
0.030957,0.156981,0.313905
0.095342,0.156093,0.250406
0.000019,0.000025,0.501801
0.375617,0.064613,0.061611
0.063355,0.251367,0.187122
0.405849,0.064250,0.031746
0.252655,0.155978,0.093206
0.031829,0.059242,0.410774
0.096713,0.030934,0.374191
0.061814,0.093967,0.346064
0.095233,0.250664,0.155948
0.000122,0.376968,0.124749
0.315331,0.186236,0.000276
0.161503,0.309094,0.031245
0.129166,0.280130,0.092548
0.096639,0.000177,0.405029
0.034638,0.466872,0.000329
0.096112,0.342762,0.062969
0.342426,0.098504,0.060913
0.307136,0.135231,0.059476
0.314338,0.063983,0.123516
0.094416,0.063150,0.344272
0.314132,0.031194,0.156518
0.062140,0.157202,0.282502
0.000005,0.040164,0.461676
0.282312,0.127504,0.092023
0.501677,0.000027,0.000134
0.000020,0.189056,0.312768
0.062308,0.220585,0.218946
0.375866,0.000088,0.125889
0.345272,0.032470,0.124097
0.159570,0.218263,0.124013
0.031298,0.000147,0.470401
0.032095,0.314330,0.155421
0.066708,0.434945,0.000188
0.157792,0.187925,0.156124
0.219975,0.125240,0.156627
0.000362,0.119898,0.381579
0.222622,0.000111,0.279110
0.190172,0.031339,0.280336
0.096819,0.312536,0.092497
0.190498,0.187272,0.124071
0.129332,0.340506,0.032001
0.000036,0.345867,0.155942
0.129614,0.000020,0.372204
0.220184,0.093667,0.187996
0.125221,0.157137,0.219482
0.438219,0.063486,0.000139
0.000033,0.315030,0.186780
0.093337,0.094558,0.313948
0.373574,0.097057,0.031208
0.252158,0.124705,0.124989
0.125824,0.188161,0.187862
0.000023,0.220745,0.281079
0.192410,0.217003,0.092429
0.063005,0.188856,0.249977
0.130399,0.371272,0.000174
0.256481,0.245291,0.000071
0.344931,0.000148,0.156766
0.261053,0.209179,0.031613
0.228240,0.212440,0.061159
0.093566,0.124872,0.283400
0.128328,0.310697,0.062818
0.299053,0.168912,0.033884
0.252279,0.031648,0.217912
0.000078,0.253245,0.248522
0.438586,0.031592,0.031658
0.219230,0.064099,0.218517
0.219931,0.156570,0.125343
0.000092,0.284616,0.217131
0.251825,0.063337,0.186682
0.158820,0.031375,0.311643
0.031879,0.251707,0.218256
0.096315,0.281078,0.124452
0.161501,0.340308,0.000036
0.127579,0.250413,0.123854
0.156584,0.125436,0.219816
0.061570,0.125711,0.314557
0.065332,0.031126,0.405381
0.094754,0.219572,0.187518
0.313470,0.097151,0.091222
0.225779,0.275925,0.000134
0.000299,0.156810,0.344735
0.064957,0.405600,0.031288
0.194066,0.276974,0.030803
