0.311876,0.607074,0.335498,0.335498,0.002309
0.247635,0.664109,0.260924,0.260924,0.435480
0.382478,0.142472,0.638728,0.638728,0.386069
0.295938,0.177505,0.565641,0.565641,0.700237
0.637816,0.235722,0.333480,0.333480,0.388596
0.451297,0.167646,0.600281,0.600281,0.016928
0.239743,0.645248,0.302944,0.302944,0.469428
0.360594,0.317805,0.534615,0.534615,0.002049
0.662246,0.250009,0.260735,0.260735,0.437378
0.158157,0.427174,0.606087,0.606087,0.383628
0.360078,0.372672,0.401262,0.401262,0.540803
0.093739,0.251980,0.720988,0.720988,0.016926
0.000000,0.000000,0.000000,0.000000,1.010335
0.251342,0.092657,0.722108,0.722108,0.000156
0.621633,0.300448,0.331135,0.331135,0.001284
0.150102,0.149998,0.212341,0.212341,0.905843
0.086939,0.086848,0.123011,0.123011,0.969973
0.031927,0.031913,0.045160,0.045160,0.996200
0.123669,0.293145,0.697504,0.697504,0.014276
0.090659,0.245527,0.710750,0.710750,0.393557
