0.1757136448466328,0.40946934470924834,0.026468199649678534,0.021424703428969145,0.01232832374652952,0.07802856833436864,0.04761939638788955,0.15119495865082094,0.002322418450747793,0.03494804849680196,0.22687861858201086,0.13545995891825924,0.06608248934811622,0.39733955071874,0.175323189538803,0.4516654116483767,0.1905801479879503,0.051053337534575666,0.18249569406742866,0.11231374001382805,0.02934143532448452,0.9185438521050808,0.370307879937098,0.8575088468281518,0.7475596356642618,0.8564197405236131,0.5656072265462265,0.9520797904976463,0.7432816177689512,0.17281080831865853
0.3213201215487006,0.06454222625573494,0.16103954598715153,0.11137335530102183,0.05270210745754429,0.1401296194515344,0.02713674166972474,0.8192715823542088,0.61442793061442,0.05521417061382666,0.8068457741310257,0.8195119305983493,0.7843991065779486,0.9793404361284763,0.9372312807606377,0.04010376470959087,0.1510168852175901,0.05695656065136147,0.7071561574614977,0.04029957926849964,0.0019898191433868435,0.06955843916708566,0.08060259321233054,0.0024650692765637383,0.5494042040114168,0.0021235260077123474,0.004279917260074857,0.10502976050534267,0.34109124665535984,0.08736864299033081
0.07555470951346699,0.0050242537622746195,0.9300139213434526,0.01480705562420287,0.7785752539624254,0.09169584773767026,0.06832838972881422,0.07088751050963674,0.5904317582195344,0.10165319820247153,0.0027586736973870696,0.22710404841676257,0.22683016301533387,0.0773516454803409,0.06765816691738424,0.012598948952301688,0.011207642149510241,0.13532167331689723,0.04066078029633449,0.03968282682023879,0.800473453397389,0.8807452040385413,0.7466449116453535,0.8596910723610006,0.07774727505126466,0.7308299861845562,0.0011417850936986107,0.9235407515285422,0.7945887441745669,0.9005439299525945
0.7965556404809682,0.04930507068476431,0.7916547529499386,0.3705814378909176,0.6599873537078436,0.9243146161249439,0.9759813569603796,0.20928580359532495,0.0834266313104908,0.6831703378521892,0.2496389554275722,0.23793848262552053,0.16654902399069382,0.12716045285325386,0.04124517393336061,0.4718412280164802,0.0460282332261181,0.03422837838700206,0.13538653640112083,0.8731974403593199,0.00731248490147586,0.007642248908683813,0.0068520602538084075,0.04075476664096406,1.8680602589825353e-05,0.0036485706219911984,0.018611439745765762,0.9732850149014305,0.0030406986567160926,0.019873938816015888
0.08545138712483334,0.8725610911321569,0.0014248337167264702,0.8089838543910812,0.34026545717688933,0.05903475022496607,0.2580186936005129,0.052086609145752555,0.8984851326020384,0.11807241843992862,0.1933379413003492,0.12526943580873612,0.08016471704795597,0.1490915554495294,0.03367624669280382,0.021921882434195794,0.005580801829168218,0.0025107638579549424,0.04004978300990671,0.03492052045482149,0.8089694782748694,0.6320266817432609,0.8125992591394733,0.883793901980847,0.8342386396337056,0.8034626860858067,0.05449830822538643,0.930870327108539,0.5760231967144395,0.9496829678106902
0.1991337463445464,0.004934313902107194,0.00708238748842661,0.8451987702209539,0.017343046795608292,0.11474949913064132,0.15878016317317203,0.3593580031262236,0.02159082308080318,0.1061967522166452,0.007256481313604568,0.1696357876305326,0.17945423797463725,0.2531761998301927,0.13362005177418465,0.009517575505574454,0.028984215260350138,0.0327359312196335,0.037514541397393394,0.03692060019499761,0.7722017289242793,0.07588015131973172,0.04586704314956097,0.8425631043955233,0.5949956156229879,0.7502379892410497,0.7566477116725006,0.9216233350487845,0.788495952172133,0.930021506979212
0.8747601787037136,0.19126047308787736,0.27797864371725445,0.8991597799857556,0.7472357304936377,0.9846049781789334,0.8718847570566788,0.05013932587859683,0.6429929389542343,0.6813761326151608,0.12866984023682643,0.9041384523054758,0.8356364154037066,0.1387016722915406,0.04087248031264809,0.8629845891699879,0.04777791382142027,0.06250626515306777,0.033987585245430885,0.8674829912255919,0.0003095646446777947,0.0003935457609354493,0.007478292394047773,0.003023856448510015,0.0012391624054821438,0.00844888916363498,0.005220336290628321,0.00011425278941923616,0.00580995025295695,0.0015383722604713213
0.31157187719594126,0.9480664029886243,0.013409073170086641,0.8603030140843859,0.02263252423480261,0.9358951012800006,0.7963141491503165,0.8634427738154272,0.006435766618855489,0.6536665122506718,0.18579315698228083,0.15082294221273074,0.20639652640233638,0.21832499985938283,0.2875608085898666,0.0010099232364038924,0.049710635435464764,0.019429773050932554,0.14918662222089737,0.2162938420961565,0.8466054689758535,0.784025300896523,0.006663118444936517,0.7520503137076406,0.09886040569152729,0.7288205192742668,0.023259569508456826,0.007776290512561907,0.8044954763111382,0.03562821205499489
0.4076095543637944,0.05625788228573643,0.04789013142379711,0.9783030398986651,0.014881079802193595,0.08204750545989242,0.10632068867337567,0.0259579231855651,0.027824400278387257,0.07874249582307288,0.9822532293732436,0.785364611099469,0.7103033850636087,0.23656794135146494,0.7696730169666028,0.7899686081003275,0.8251553795550508,0.07111989299146446,0.7654802639976415,0.9010163291675115,0.7197418019028371,0.9763744836116992,0.024307706657080846,0.007251604568915899,0.03555004921738871,0.7732791181929082,0.05172290345997754,0.0007635942830273622,0.05050067355774007,0.05767411721043342
0.19238823389839443,0.1999824823496104,0.1048118900722004,0.015387645785533366,0.05083589497407626,0.025780720175396565,0.926487329796787,0.2983658059971258,0.05762591550822993,0.9145573279329304,0.2356957799468809,0.17409810840388273,0.08473515715551433,0.2492549296615366,0.025213852498214395,0.06934549554476377,0.07643079352272,0.2318158859893967,0.13466956898029692,0.07789009474325498,0.054418214415906385,0.9452696923710118,0.006884655435717842,0.9062888989861948,0.12352017752667652,0.7694713938451972,0.7407529507752028,0.9839203141095991,0.015735208443214244,0.0350326075008503
